driverId,truckId,eventDate,eventType,longitude,latitude
18,16,2016-06-02-20,Normal,-94.24,39.63
31,82,2016-06-02-20,Normal,-94.58,37.03
11,19,2016-06-02-20,Normal,-89.17,40.38
15,48,2016-06-02-20,Normal,-90.94,35.03
18,16,2016-06-02-20,Normal,-94.25,39.73
25,53,2016-06-02-20,Normal,-90.07,35.1
10,23,2016-06-02-20,Normal,-95.5,36.37
19,109,2016-06-02-20,Normal,-93.36,35.4
31,82,2016-06-02-20,Normal,-94.46,37.16
15,48,2016-06-02-20,Normal,-92.31,34.78
31,82,2016-06-02-20,Normal,-94.3,37.66
21,21,2016-06-02-20,Normal,-94.3,37.66
25,53,2016-06-02-20,Normal,-90.24,38.0
23,93,2016-06-02-20,Normal,-91.63,41.72
22,24,2016-06-02-20,Normal,-92.09,34.8
11,19,2016-06-02-20,Normal,-89.63,39.84
27,59,2016-06-02-20,Normal,-90.41,38.75
28,34,2016-06-02-20,Normal,-91.36,39.76
16,69,2016-06-02-20,Normal,-91.63,41.72
13,10,2016-06-02-20,Normal,-90.82,41.66
12,55,2016-06-02-20,Normal,-89.56,37.2
11,19,2016-06-02-20,Normal,-89.17,40.38
17,86,2016-06-02-20,Normal,-90.41,38.75
29,108,2016-06-02-20,Normal,-97.34,36.63
32,84,2016-06-02-20,Normal,-91.74,34.89
31,82,2016-06-02-20,Normal,-94.46,37.16
27,59,2016-06-02-20,Normal,-90.21,38.65
29,108,2016-06-02-20,Normal,-97.37,36.79
18,16,2016-06-02-20,Normal,-90.97,39.72
13,10,2016-06-02-20,Normal,-90.64,41.56
15,48,2016-06-02-20,Normal,-91.74,34.89
20,47,2016-06-02-20,Normal,-90.2,41.59
12,55,2016-06-02-20,Normal,-89.65,36.37
31,82,2016-06-02-20,Normal,-94.58,37.03
19,109,2016-06-02-20,Normal,-97.32,37.27
11,19,2016-06-02-20,Normal,-89.74,39.1
16,69,2016-06-02-20,Normal,-90.44,41.54
26,42,2016-06-02-20,Normal,-90.34,38.58
17,86,2016-06-02-20,Normal,-92.22,38.96
23,93,2016-06-02-20,Normal,-90.7,41.62
28,34,2016-06-02-20,Normal,-89.66,39.78
29,108,2016-06-02-20,Normal,-97.37,36.91
27,59,2016-06-02-20,Normal,-92.03,38.97
12,55,2016-06-02-20,Normal,-89.56,37.2
31,82,2016-06-02-20,Normal,-94.38,38.99
30,41,2016-06-02-20,Normal,-88.41,42.11
28,34,2016-06-02-20,Normal,-89.66,39.78
13,10,2016-06-02-20,Normal,-88.02,42.04
29,108,2016-06-02-20,Normal,-97.37,36.79
18,16,2016-06-02-20,Normal,-89.78,39.77
17,86,2016-06-02-20,Normal,-92.53,38.98
28,34,2016-06-02-20,Normal,-89.78,39.77
12,55,2016-06-02-20,Normal,-89.71,37.47
24,102,2016-06-02-20,Normal,-89.63,39.84
16,69,2016-06-02-20,Normal,-91.32,41.71
23,93,2016-06-02-20,Normal,-91.47,41.74
21,21,2016-06-02-20,Normal,-94.35,38.33
29,108,2016-06-02-20,Normal,-97.35,36.4
12,55,2016-06-02-20,Normal,-90.0,37.72
25,53,2016-06-02-20,Normal,-90.0,37.72
12,55,2016-06-02-20,Normal,-89.56,37.2
13,10,2016-06-02-20,Normal,-91.24,41.67
21,21,2016-06-02-20,Normal,-94.37,38.0
28,34,2016-06-02-20,Normal,-91.2,39.75
14,15,2016-06-02-20,Normal,-94.35,38.33
16,69,2016-06-02-20,Normal,-90.29,40.96
30,41,2016-06-02-20,Normal,-91.94,41.71
19,109,2016-06-02-20,Normal,-95.42,35.87
18,16,2016-06-02-20,Normal,-91.59,39.68
28,34,2016-06-02-20,Normal,-91.36,39.76
31,82,2016-06-02-20,Normal,-94.38,38.67
15,48,2016-06-02-20,Normal,-90.68,35.12
26,42,2016-06-02-20,Normal,-92.31,37.81
19,109,2016-06-02-20,Normal,-95.3,35.64
10,23,2016-06-02-20,Normal,-92.08,37.81
21,21,2016-06-02-20,Normal,-94.38,38.67
12,55,2016-06-02-20,Normal,-89.8,35.94
25,53,2016-06-02-20,Normal,-89.54,36.84
23,93,2016-06-02-20,Normal,-89.52,40.7
16,69,2016-06-02-20,Normal,-89.52,40.7
13,10,2016-06-02-20,Normal,-92.19,41.74
19,109,2016-06-02-20,Normal,-95.15,35.51
14,15,2016-06-02-20,Normal,-94.59,39.1
25,53,2016-06-02-20,Normal,-89.65,36.37
27,59,2016-06-02-20,Normal,-92.63,38.95
18,16,2016-06-02-20,Normal,-94.15,39.77
22,24,2016-06-02-20,Normal,-92.31,34.78
21,21,2016-06-02-20,Normal,-94.58,37.03
18,16,2016-06-02-20,Normal,-94.25,39.73
24,102,2016-06-02-20,Normal,-92.31,34.78
19,109,2016-06-02-20,Normal,-92.25,34.75
14,15,2016-06-02-20,Normal,-89.91,40.86
16,69,2016-06-02-20,Normal,-91.63,41.72
26,42,2016-06-02-20,Normal,-94.83,36.84
29,108,2016-06-02-20,Normal,-92.25,34.92
11,19,2016-06-02-20,Normal,-90.2,41.59
27,59,2016-06-02-20,Normal,-92.38,38.98
23,93,2016-06-02-20,Normal,-91.63,41.72
10,23,2016-06-02-20,Normal,-94.83,36.84
29,108,2016-06-02-20,Normal,-92.53,35.15
22,24,2016-06-02-20,Normal,-91.93,34.81
11,19,2016-06-02-20,Normal,-89.88,41.77
31,82,2016-06-02-20,Normal,-89.63,39.84
25,53,2016-06-02-20,Normal,-90.0,37.72
21,21,2016-06-02-20,Normal,-89.74,39.1
17,86,2016-06-02-20,Normal,-91.74,38.94
12,55,2016-06-02-20,Normal,-90.35,38.43
18,16,2016-06-02-20,Normal,-94.36,39.37
28,34,2016-06-02-20,Normal,-94.28,39.53
17,86,2016-06-02-20,Normal,-91.56,38.93
32,84,2016-06-02-20,Normal,-91.38,34.83
18,16,2016-06-02-20,Normal,-94.42,39.27
15,48,2016-06-02-20,Normal,-91.38,34.83
10,23,2016-06-02-20,Normal,-95.35,36.47
29,108,2016-06-02-20,Normal,-93.36,35.4
13,10,2016-06-02-20,Normal,-90.82,41.66
28,34,2016-06-02-20,Normal,-94.36,39.37
13,10,2016-06-02-20,Normal,-90.64,41.56
16,69,2016-06-02-20,Normal,-90.7,41.62
28,34,2016-06-02-20,Normal,-94.42,39.27
32,84,2016-06-02-20,Normal,-90.94,35.03
12,55,2016-06-02-20,Normal,-90.15,38.62
29,108,2016-06-02-20,Normal,-93.61,35.51
18,16,2016-06-02-20,Normal,-94.57,39.15
22,24,2016-06-02-20,Normal,-90.94,35.03
28,34,2016-06-02-20,Normal,-94.57,39.15
27,59,2016-06-02-20,Normal,-91.19,38.83
23,93,2016-06-02-20,Normal,-90.44,41.54
10,23,2016-06-02-20,Normal,-95.69,36.25
29,108,2016-06-02-20,Normal,-94.22,35.5
14,15,2016-06-02-20,Normal,-91.47,41.74
22,24,2016-06-02-20,Normal,-90.68,35.12
11,19,2016-06-02-20,Normal,-88.64,42.21
10,23,2016-06-02-20,Normal,-95.76,36.18
12,55,2016-06-02-20,Normal,-89.8,35.94
22,24,2016-06-02-20,Normal,-90.94,35.03
20,47,2016-06-02-20,Normal,-88.02,42.04
26,42,2016-06-02-20,Normal,-95.14,36.66
30,41,2016-06-02-20,Normal,-87.66,41.89
12,55,2016-06-02-20,Normal,-90.07,35.68
14,15,2016-06-02-20,Normal,-91.05,41.72
21,21,2016-06-02-20,Normal,-89.63,39.84
13,10,2016-06-02-20,Normal,-88.02,42.04
19,109,2016-06-02-20,Normal,-95.56,35.97
32,84,2016-06-02-20,Normal,-91.05,41.72
10,23,2016-06-02-20,Normal,-95.14,36.66
29,108,2016-06-02-20,Normal,-95.99,36.17
17,86,2016-06-02-20,Normal,-90.55,38.81
12,55,2016-06-02-20,Normal,-90.24,35.35
27,59,2016-06-02-20,Normal,-90.41,38.75
19,109,2016-06-02-20,Normal,-95.76,36.08
22,24,2016-06-02-20,Normal,-91.74,34.89
11,19,2016-06-02-20,Normal,-89.03,41.92
20,47,2016-06-02-20,Normal,-88.02,42.04
12,55,2016-06-02-20,Normal,-90.07,35.1
27,59,2016-06-02-20,Normal,-90.55,38.81
14,15,2016-06-02-20,Normal,-90.29,40.96
28,34,2016-06-02-20,Normal,-93.13,39.78
30,41,2016-06-02-20,Normal,-88.41,42.11
19,109,2016-06-02-20,Normal,-97.14,36.41
21,21,2016-06-02-20,Normal,-88.42,41.11
17,86,2016-06-02-20,Normal,-91.33,38.87
25,53,2016-06-02-20,Normal,-89.65,36.37
16,69,2016-06-02-20,Normal,-91.47,41.74
14,15,2016-06-02-20,Normal,-90.44,41.54
29,108,2016-06-02-20,Normal,-97.34,36.63
20,47,2016-06-02-20,Normal,-89.88,41.77
31,82,2016-06-02-20,Normal,-87.67,41.87
20,47,2016-06-02-20,Normal,-90.2,41.59
29,108,2016-06-02-20,Normal,-97.37,36.91
17,86,2016-06-02-20,Normal,-91.56,38.93
16,69,2016-06-02-20,Normal,-91.05,41.72
13,10,2016-06-02-20,Normal,-89.88,41.77
11,19,2016-06-02-20,Normal,-92.19,41.74
17,86,2016-06-02-20,Normal,-92.22,38.96
30,41,2016-06-02-20,Normal,-89.88,41.77
32,84,2016-06-02-20,Normal,-91.05,41.72
19,109,2016-06-02-20,Normal,-97.34,36.63
14,15,2016-06-02-20,Normal,-90.7,41.62
18,16,2016-06-02-20,Normal,-91.36,39.76
17,86,2016-06-02-20,Normal,-92.03,38.97
30,41,2016-06-02-20,Normal,-90.64,41.56
15,48,2016-06-02-20,Normal,-90.7,41.62
16,69,2016-06-02-20,Normal,-90.7,41.62
22,29,2016-06-02-20,Normal,-91.47,41.74
30,58,2016-06-02-20,Normal,-87.67,41.87
14,56,2016-06-02-20,Normal,-94.3,37.66
25,106,2016-06-02-20,Normal,-93.58,41.62
32,21,2016-06-02-20,Normal,-88.77,40.76
18,11,2016-06-02-20,Normal,-90.37,39.71
27,60,2016-06-02-20,Normal,-91.74,38.94
21,54,2016-06-02-20,Normal,-88.77,40.76
32,21,2016-06-02-20,Normal,-89.17,40.38
24,89,2016-06-02-20,Normal,-89.52,40.7
12,55,2016-06-02-20,Normal,-90.15,38.62
16,69,2016-06-02-20,Normal,-89.52,40.7
15,48,2016-06-02-20,Normal,-90.04,35.19
13,10,2016-06-02-20,Normal,-93.58,41.62
28,34,2016-06-02-20,Normal,-89.66,39.78
21,21,2016-06-02-20,Normal,-94.58,37.03
12,55,2016-06-02-20,Normal,-90.35,38.43
19,109,2016-06-02-20,Normal,-97.36,37.69
18,16,2016-06-02-20,Normal,-89.78,39.77
11,19,2016-06-02-20,Normal,-89.74,39.1
29,108,2016-06-02-20,Normal,-97.32,37.27
17,86,2016-06-02-20,Normal,-90.41,38.75
32,84,2016-06-02-20,Normal,-90.37,35.21
25,53,2016-06-02-20,Normal,-90.35,38.43
24,102,2016-06-02-20,Normal,-89.63,39.84
18,16,2016-06-02-20,Normal,-89.96,39.74
11,19,2016-06-02-20,Normal,-89.63,39.84
32,84,2016-06-02-20,Normal,-90.68,35.12
29,108,2016-06-02-20,Normal,-97.32,37.15
13,10,2016-06-02-20,Normal,-92.74,41.75
28,34,2016-06-02-20,Normal,-90.14,39.76
24,102,2016-06-02-20,Normal,-89.17,40.38
15,48,2016-06-02-20,Normal,-90.94,35.03
11,19,2016-06-02-20,Normal,-89.17,40.38
12,55,2016-06-02-20,Normal,-89.71,37.47
16,69,2016-06-02-20,Normal,-90.7,41.62
22,24,2016-06-02-20,Normal,-91.14,34.96
32,84,2016-06-02-20,Normal,-91.14,34.96
30,41,2016-06-02-20,Normal,-92.4,41.78
24,102,2016-06-02-20,Normal,-88.42,41.11
30,41,2016-06-02-20,Normal,-92.19,41.74
15,48,2016-06-02-20,Normal,-91.14,34.96
29,108,2016-06-02-20,Normal,-97.37,36.79
20,47,2016-06-02-20,Normal,-92.19,41.74
32,84,2016-06-02-20,Normal,-91.38,34.83
17,86,2016-06-02-20,Normal,-91.1,38.83
11,19,2016-06-02-20,Normal,-88.42,41.11
22,24,2016-06-02-20,Normal,-91.74,34.89
16,69,2016-06-02-20,Normal,-91.32,41.71
10,23,2016-06-02-20,Normal,-91.18,38.22
25,53,2016-06-02-20,Normal,-90.24,35.35
14,15,2016-06-02-20,Normal,-94.46,37.16
23,93,2016-06-02-20,Normal,-89.91,40.86
18,16,2016-06-02-20,Normal,-94.15,39.77
11,19,2016-06-02-20,Normal,-88.42,41.11
27,59,2016-06-02-20,Normal,-92.53,38.98
12,55,2016-06-02-20,Normal,-89.65,36.37
10,23,2016-06-02-20,Normal,-95.14,36.66
16,69,2016-06-02-20,Normal,-89.52,40.7
26,42,2016-06-02-20,Normal,-95.14,36.66
12,55,2016-06-02-20,Normal,-89.54,36.84
18,16,2016-06-02-20,Normal,-93.6,39.77
28,34,2016-06-02-20,Normal,-94.15,39.77
16,69,2016-06-02-20,Normal,-89.91,40.86
24,102,2016-06-02-20,Normal,-87.67,41.87
15,48,2016-06-02-20,Normal,-90.04,35.19
18,16,2016-06-02-20,Normal,-93.33,39.77
23,93,2016-06-02-20,Normal,-89.91,40.86
32,84,2016-06-02-20,Normal,-90.04,35.19
15,48,2016-06-02-20,Normal,-90.04,35.19
26,42,2016-06-02-20,Normal,-94.83,36.84
28,34,2016-06-02-20,Normal,-93.6,39.77
11,19,2016-06-02-20,Normal,-87.67,41.87
14,15,2016-06-02-20,Normal,-94.35,38.33
27,59,2016-06-02-20,Normal,-92.03,38.97
10,23,2016-06-02-20,Normal,-94.54,37.02
28,34,2016-06-02-20,Normal,-93.33,39.77
26,42,2016-06-02-20,Normal,-94.23,37.09
32,84,2016-06-02-20,Normal,-90.68,35.12
17,86,2016-06-02-20,Normal,-91.33,38.87
27,59,2016-06-02-20,Normal,-91.74,38.94
23,93,2016-06-02-20,Normal,-90.44,41.54
24,102,2016-06-02-20,Normal,-88.77,40.76
25,53,2016-06-02-20,Normal,-89.71,37.47
28,34,2016-06-02-20,Normal,-92.94,39.77
14,15,2016-06-02-20,Normal,-94.38,38.99
27,59,2016-06-02-20,Normal,-91.56,38.93
31,82,2016-06-02-20,Normal,-94.59,39.1
32,84,2016-06-02-20,Normal,-91.14,34.96
15,48,2016-06-02-20,Normal,-90.94,35.03
28,34,2016-06-02-20,Normal,-92.74,39.76
14,15,2016-06-02-20,Normal,-94.59,39.1
11,19,2016-06-02-20,Normal,-89.17,40.38
17,86,2016-06-02-20,Normal,-91.1,38.83
25,53,2016-06-02-20,Normal,-90.24,38.0
20,47,2016-06-02-20,Normal,-93.04,41.71
22,24,2016-06-02-20,Normal,-91.38,34.83
27,59,2016-06-02-20,Normal,-91.19,38.83
24,102,2016-06-02-20,Normal,-89.74,39.1
10,23,2016-06-02-20,Normal,-93.34,37.21
31,82,2016-06-02-20,Normal,-94.38,38.99
32,84,2016-06-02-20,Normal,-91.74,34.89
17,86,2016-06-02-20,Normal,-90.79,38.83
27,59,2016-06-02-20,Normal,-91.1,38.83
23,93,2016-06-02-20,Normal,-91.47,41.74
18,16,2016-06-02-20,Normal,-92.27,39.76
32,84,2016-06-02-20,Normal,-91.93,34.81
31,82,2016-06-02-20,Normal,-94.38,38.67
27,59,2016-06-02-20,Normal,-90.93,38.82
28,34,2016-06-02-20,Normal,-92.27,39.76
20,47,2016-06-02-20,Normal,-92.19,41.74
23,93,2016-06-02-20,Normal,-91.63,41.72
22,24,2016-06-02-20,Normal,-92.09,34.8
30,41,2016-06-02-20,Normal,-91.94,41.71
13,10,2016-06-02-20,Normal,-91.94,41.71
21,21,2016-06-02-20,Normal,-94.35,38.33
11,19,2016-06-02-20,Normal,-90.2,38.65
16,69,2016-06-02-20,Normal,-91.78,42.23
20,47,2016-06-02-20,Normal,-91.94,41.71
14,15,2016-06-02-20,Normal,-94.37,38.0
32,84,2016-06-02-20,Normal,-92.31,34.78
17,86,2016-06-02-20,Normal,-90.41,38.75
10,23,2016-06-02-20,Normal,-92.74,37.6
27,59,2016-06-02-20,Normal,-90.41,38.75
16,69,2016-06-02-20,Normal,-91.05,41.72
20,47,2016-06-02-20,Normal,-89.88,41.77
22,24,2016-06-02-20,Normal,-91.14,34.96
29,108,2016-06-02-20,Normal,-97.37,36.91
27,59,2016-06-02-20,Normal,-90.55,38.81
32,84,2016-06-02-20,Normal,-91.14,34.96
16,69,2016-06-02-20,Normal,-90.7,41.62
11,19,2016-06-02-20,Normal,-87.67,41.87
28,34,2016-06-02-20,Normal,-90.63,39.7
31,82,2016-06-02-20,Normal,-94.31,37.31
10,23,2016-06-02-20,Normal,-91.69,37.99
26,42,2016-06-02-20,Normal,-91.44,38.09
20,47,2016-06-02-20,Normal,-89.29,41.85
32,84,2016-06-02-20,Normal,-90.68,35.12
10,23,2016-06-02-20,Normal,-91.55,38.04
30,41,2016-06-02-20,Normal,-89.03,41.92
18,16,2016-06-02-20,Normal,-90.37,39.71
13,10,2016-06-02-20,Normal,-89.29,41.85
28,34,2016-06-02-20,Normal,-90.37,39.71
22,24,2016-06-02-20,Normal,-90.37,35.21
10,23,2016-06-02-20,Normal,-91.44,38.09
32,84,2016-06-02-20,Normal,-90.37,35.21
31,82,2016-06-02-20,Normal,-94.37,38.0
12,55,2016-06-02-20,Normal,-90.07,35.1
26,42,2016-06-02-20,Normal,-91.18,38.22
32,84,2016-06-02-20,Normal,-90.04,35.19
16,69,2016-06-02-20,Normal,-89.52,40.7
11,19,2016-06-02-20,Normal,-88.42,41.11
13,10,2016-06-02-20,Normal,-88.96,42.25
21,21,2016-06-02-20,Normal,-94.35,38.33
22,24,2016-06-02-20,Normal,-90.04,35.19
23,93,2016-06-02-20,Normal,-89.52,40.7
32,84,2016-06-02-20,Normal,-90.04,35.19
14,15,2016-06-02-20,Normal,-94.38,38.99
23,93,2016-06-02-20,Normal,-89.91,40.86
20,47,2016-06-02-20,Normal,-88.41,42.11
17,86,2016-06-02-20,Normal,-91.56,38.93
32,84,2016-06-02-20,Normal,-90.37,35.21
10,23,2016-06-02-20,Normal,-91.07,38.31
26,42,2016-06-02-20,Normal,-90.69,38.5
19,109,2016-06-02-20,Normal,-97.32,37.48
12,55,2016-06-02-20,Normal,-89.8,35.94
25,53,2016-06-02-20,Normal,-90.24,35.35
13,10,2016-06-02-20,Normal,-88.02,42.04
24,102,2016-06-02-20,Normal,-89.74,39.1
14,15,2016-06-02-20,Normal,-94.59,39.1
21,21,2016-06-02-20,Normal,-94.59,39.1
23,93,2016-06-02-20,Normal,-90.44,41.54
27,59,2016-06-02-20,Normal,-92.53,38.98
17,86,2016-06-02-20,Normal,-92.85,38.93
11,19,2016-06-02-20,Normal,-89.17,40.38
21,21,2016-06-02-20,Normal,-94.37,38.0
21,21,2016-06-02-20,Normal,-94.3,37.66
14,15,2016-06-02-20,Normal,-94.3,37.66
23,93,2016-06-02-20,Normal,-91.78,42.23
11,19,2016-06-02-20,Normal,-88.77,40.76
10,23,2016-06-02-20,Normal,-90.69,38.5
24,102,2016-06-02-20,Normal,-88.07,41.48
19,109,2016-06-02-20,Normal,-96.97,36.24
10,23,2016-06-02-20,Normal,-90.86,38.46
31,82,2016-06-02-20,Normal,-94.3,37.66
30,41,2016-06-02-20,Normal,-89.03,41.92
12,55,2016-06-02-20,Normal,-90.35,38.43
18,16,2016-06-02-20,Normal,-90.24,39.72
23,93,2016-06-02-20,Normal,-91.63,41.72
22,24,2016-06-02-20,Normal,-92.31,34.78
25,53,2016-06-02-20,Normal,-90.35,38.43
23,93,2016-06-02-20,Normal,-91.78,42.23
27,59,2016-06-02-20,Normal,-93.01,38.97
14,15,2016-06-02-20,Normal,-94.58,37.03
12,55,2016-06-02-20,Normal,-90.15,38.62
31,82,2016-06-02-20,Normal,-94.58,37.03
30,41,2016-06-02-20,Normal,-89.88,41.77
12,55,2016-06-02-20,Normal,-90.35,38.43
29,108,2016-06-02-20,Normal,-96.21,36.19
15,48,2016-06-02-20,Normal,-92.09,34.8
23,93,2016-06-02-20,Normal,-91.47,41.74
22,24,2016-06-02-20,Normal,-91.74,34.89
30,41,2016-06-02-20,Normal,-90.2,41.59
10,23,2016-06-02-20,Normal,-91.18,38.22
12,55,2016-06-02-20,Normal,-90.24,38.0
27,59,2016-06-02-20,Normal,-93.65,39.0
15,48,2016-06-02-20,Normal,-91.93,34.81
22,24,2016-06-02-20,Normal,-91.38,34.83
23,93,2016-06-02-20,Normal,-91.05,41.72
29,108,2016-06-02-20,Normal,-95.76,36.08
15,48,2016-06-02-20,Normal,-91.74,34.89
24,102,2016-06-02-20,Normal,-88.42,41.11
26,42,2016-06-02-20,Normal,-91.55,38.04
22,24,2016-06-02-20,Normal,-91.14,34.96
11,19,2016-06-02-20,Normal,-88.42,41.11
23,93,2016-06-02-20,Normal,-90.7,41.62
26,42,2016-06-02-20,Normal,-91.69,37.99
21,21,2016-06-02-20,Normal,-94.3,37.66
12,55,2016-06-02-20,Normal,-89.71,37.47
23,93,2016-06-02-20,Normal,-90.44,41.54
13,10,2016-06-02-20,Normal,-90.82,41.66
22,24,2016-06-02-20,Normal,-90.94,35.03
10,23,2016-06-02-20,Normal,-92.48,37.8
23,93,2016-06-02-20,Normal,-89.91,40.86
17,86,2016-06-02-20,Normal,-94.0,39.03
12,55,2016-06-02-20,Normal,-90.24,35.35
13,10,2016-06-02-20,Normal,-92.74,41.75
14,15,2016-06-02-20,Normal,-94.59,39.1
28,34,2016-06-02-20,Normal,-92.27,39.76
17,86,2016-06-02-20,Normal,-93.85,39.01
20,47,2016-06-02-20,Normal,-93.36,41.69
27,59,2016-06-02-20,Normal,-94.0,39.03
23,93,2016-06-02-20,Normal,-90.29,40.96
18,16,2016-06-02-20,Normal,-92.57,39.77
28,34,2016-06-02-20,Normal,-92.42,39.76
32,84,2016-06-02-20,Normal,-90.94,35.03
27,59,2016-06-02-20,Normal,-93.85,39.01
29,108,2016-06-02-20,Normal,-93.61,35.51
20,47,2016-06-02-20,Normal,-93.58,41.62
18,16,2016-06-02-20,Normal,-92.94,39.77
27,59,2016-06-02-20,Normal,-93.65,39.0
13,10,2016-06-02-20,Normal,-93.36,41.69
24,102,2016-06-02-20,Normal,-90.94,35.03
29,108,2016-06-02-20,Normal,-93.36,35.4
12,55,2016-06-02-20,Normal,-90.24,35.35
21,21,2016-06-02-20,Normal,-94.35,38.33
29,108,2016-06-02-20,Normal,-93.12,35.31
32,84,2016-06-02-20,Normal,-91.38,34.83
17,86,2016-06-02-20,Normal,-93.2,38.98
26,42,2016-06-02-20,Normal,-93.34,37.21
24,102,2016-06-02-20,Normal,-91.38,34.83
31,82,2016-06-02-20,Normal,-94.3,37.66
11,19,2016-06-02-20,Normal,-92.19,41.74
19,109,2016-06-02-20,Normal,-93.36,35.4
26,42,2016-06-02-20,Normal,-93.69,37.16
22,24,2016-06-02-20,Normal,-91.93,34.81
29,108,2016-06-02-20,Normal,-92.87,35.25
18,16,2016-06-02-20,Normal,-93.33,39.77
27,59,2016-06-02-20,Normal,-93.01,38.97
23,93,2016-06-02-20,Normal,-91.32,41.71
21,21,2016-06-02-20,Normal,-94.31,37.31
20,47,2016-06-02-20,Normal,-92.4,41.78
13,10,2016-06-02-20,Normal,-92.74,41.75
28,34,2016-06-02-20,Normal,-93.6,39.77
29,108,2016-06-02-20,Normal,-92.25,34.75
25,53,2016-06-02-20,Normal,-90.07,35.68
31,82,2016-06-02-20,Normal,-94.31,37.31
28,34,2016-06-02-20,Normal,-93.33,39.77
17,86,2016-06-02-20,Normal,-92.63,38.95
11,19,2016-06-02-20,Normal,-91.24,41.67
21,21,2016-06-02-20,Normal,-94.46,37.16
16,69,2016-06-02-20,Normal,-91.78,42.23
16,69,2016-06-02-20,Normal,-89.91,40.86
20,47,2016-06-02-20,Normal,-89.29,41.85
28,34,2016-06-02-20,Normal,-94.42,39.27
15,48,2016-06-02-20,Normal,-90.37,35.21
24,102,2016-06-02-20,Normal,-90.37,35.21
28,34,2016-06-02-20,Normal,-94.36,39.37
32,84,2016-06-02-20,Normal,-90.04,35.19
11,19,2016-06-02-20,Normal,-87.66,41.89
21,21,2016-06-02-20,Normal,-88.07,41.48
10,23,2016-06-02-20,Normal,-95.76,36.18
30,41,2016-06-02-20,Normal,-88.96,42.25
13,10,2016-06-02-20,Normal,-88.96,42.25
29,108,2016-06-02-20,Normal,-95.15,35.51
17,86,2016-06-02-20,Normal,-90.41,38.75
32,84,2016-06-02-20,Normal,-89.91,40.86
30,41,2016-06-02-20,Normal,-88.64,42.21
30,41,2016-06-02-20,Normal,-88.41,42.11
21,21,2016-06-02-20,Normal,-88.42,41.11
17,86,2016-06-02-20,Normal,-90.21,38.65
16,69,2016-06-02-20,Normal,-89.91,40.86
11,19,2016-06-02-20,Normal,-88.02,42.04
10,23,2016-06-02-20,Normal,-95.5,36.37
23,93,2016-06-02-20,Normal,-90.24,38.0
30,41,2016-06-02-20,Normal,-88.02,42.04
29,108,2016-06-02-20,Normal,-96.44,36.23
20,47,2016-06-02-20,Normal,-88.41,42.11
32,84,2016-06-02-20,Normal,-91.63,41.72
16,69,2016-06-02-20,Normal,-91.47,41.74
24,102,2016-06-02-20,Normal,-91.93,34.81
27,59,2016-06-02-20,Normal,-90.79,38.83
28,34,2016-06-02-20,Normal,-92.94,39.77
13,10,2016-06-02-20,Normal,-88.41,42.11
19,109,2016-06-02-20,Normal,-96.44,36.23
31,82,2016-06-02-20,Normal,-89.63,39.84
15,48,2016-06-02-20,Normal,-91.78,42.23
28,34,2016-06-02-20,Normal,-92.74,39.76
28,34,2016-06-02-20,Normal,-92.57,39.77
12,55,2016-06-02-20,Normal,-89.8,35.94
31,82,2016-06-02-20,Normal,-88.77,40.76
30,41,2016-06-02-20,Normal,-88.96,42.25
32,84,2016-06-02-20,Normal,-91.63,41.72
17,86,2016-06-02-20,Normal,-91.1,38.83
10,23,2016-06-02-20,Normal,-93.69,37.16
32,84,2016-06-02-20,Normal,-91.78,42.23
24,102,2016-06-02-20,Normal,-92.31,34.78
18,16,2016-06-02-20,Normal,-92.27,39.76
30,41,2016-06-02-20,Normal,-89.29,41.85
15,48,2016-06-02-20,Normal,-91.63,41.72
29,108,2016-06-02-20,Normal,-97.35,36.4
28,34,2016-06-02-20,Normal,-91.36,39.76
11,19,2016-06-02-20,Normal,-92.4,41.78
17,86,2016-06-02-20,Normal,-92.38,38.98
10,23,2016-06-02-20,Normal,-92.74,37.6
22,24,2016-06-02-20,Normal,-90.68,35.12
21,21,2016-06-02-20,Normal,-88.42,41.11
23,93,2016-06-02-20,Normal,-89.54,36.84
18,16,2016-06-02-20,Normal,-90.79,39.69
25,53,2016-06-02-20,Normal,-90.24,38.0
15,48,2016-06-02-20,Normal,-90.29,40.96
24,102,2016-06-02-20,Normal,-90.68,35.12
16,69,2016-06-02-20,Normal,-90.29,40.96
18,16,2016-06-02-20,Normal,-90.63,39.7
14,15,2016-06-02-20,Normal,-91.63,41.72
23,93,2016-06-02-20,Normal,-89.71,37.47
12,55,2016-06-02-20,Normal,-90.15,38.62
25,53,2016-06-02-20,Normal,-90.15,38.62
27,59,2016-06-02-20,Normal,-92.63,38.95
28,34,2016-06-02-20,Normal,-90.97,39.72
27,59,2016-06-02-20,Normal,-92.53,38.98
18,16,2016-06-02-20,Normal,-90.52,39.71
24,102,2016-06-02-20,Normal,-90.04,35.19
32,84,2016-06-02-20,Normal,-89.52,40.7
18,16,2016-06-02-20,Normal,-90.37,39.71
16,69,2016-06-02-20,Normal,-89.52,40.7
20,47,2016-06-02-20,Normal,-91.24,41.67
11,27,2016-06-02-20,Normal,-90.2,38.65
19,109,2016-06-02-20,Normal,-95.99,36.17
14,18,2016-06-02-20,Normal,-94.58,37.03
29,108,2016-06-02-20,Normal,-95.76,36.08
24,68,2016-06-02-20,Normal,-90.2,38.65
13,12,2016-06-02-20,Normal,-93.58,41.62
